#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PLXNA4	SEMA3B	9606.ENSP00000352882	9606.ENSP00000480680	0	0	0	0	0	0.273	0	0.848	0.885
PNMA1	PNMA8A	9606.ENSP00000318914	9606.ENSP00000318131	0	0	0	0.759	0.060	0.776	0	0.121	0.798
PODN	PRELP	9606.ENSP00000379212	9606.ENSP00000343924	0	0	0.168	0.708	0.181	0	0	0.229	0.429
PODN	POSTN	9606.ENSP00000379212	9606.ENSP00000369071	0	0	0	0	0.117	0.045	0	0.437	0.484
POSTN	TWIST1	9606.ENSP00000369071	9606.ENSP00000242261	0	0	0	0	0.154	0	0	0.587	0.636
POSTN	SULF1	9606.ENSP00000369071	9606.ENSP00000260128	0	0	0	0	0.521	0	0	0.336	0.668
POSTN	WNT5A	9606.ENSP00000369071	9606.ENSP00000264634	0	0	0	0	0.138	0	0	0.358	0.423
POSTN	TNC	9606.ENSP00000369071	9606.ENSP00000265131	0	0	0	0	0.183	0	0	0.530	0.600
POSTN	WNT2	9606.ENSP00000369071	9606.ENSP00000265441	0	0	0	0	0.125	0	0	0.400	0.452
POSTN	THY1	9606.ENSP00000369071	9606.ENSP00000284240	0	0	0	0	0.180	0	0	0.476	0.551
POSTN	VCAM1	9606.ENSP00000369071	9606.ENSP00000294728	0	0	0	0	0.191	0	0	0.400	0.494
POSTN	TSLP	9606.ENSP00000369071	9606.ENSP00000339804	0	0	0	0	0	0	0	0.581	0.581
POSTN	PRELP	9606.ENSP00000369071	9606.ENSP00000343924	0	0	0	0	0.087	0.045	0	0.659	0.676
POSTN	TGM2	9606.ENSP00000369071	9606.ENSP00000355330	0	0	0	0	0.111	0	0	0.546	0.580
POSTN	THBS2	9606.ENSP00000369071	9606.ENSP00000355751	0	0	0	0	0.354	0.046	0	0.743	0.828
POSTN	TGFB2	9606.ENSP00000369071	9606.ENSP00000355896	0	0	0	0	0.099	0	0	0.520	0.549
POSTN	TCF21	9606.ENSP00000369071	9606.ENSP00000356857	0	0	0	0	0.084	0	0	0.668	0.683
POSTN	S100A4	9606.ENSP00000369071	9606.ENSP00000357704	0	0	0	0	0.072	0.052	0	0.580	0.599
POSTN	PRRX2	9606.ENSP00000369071	9606.ENSP00000361547	0	0	0	0	0.109	0	0	0.383	0.427
POSTN	TXNIP	9606.ENSP00000369071	9606.ENSP00000462521	0	0	0	0	0	0	0	0.403	0.403
POSTN	SDC1	9606.ENSP00000369071	9606.ENSP00000370542	0	0	0	0	0.072	0	0	0.511	0.527
POU2F2	RUNX3	9606.ENSP00000431603	9606.ENSP00000382800	0	0	0	0	0.073	0	0	0.572	0.586
PPIL1	UBE2T	9606.ENSP00000362803	9606.ENSP00000494957	0	0	0	0	0.345	0.066	0	0.130	0.421
PPL	TGM2	9606.ENSP00000340510	9606.ENSP00000355330	0	0	0	0	0.042	0	0	0.456	0.457
PPP2R2B	PRICKLE1	9606.ENSP00000377936	9606.ENSP00000345064	0	0	0	0	0	0.052	0	0.529	0.534
PPP2R2B	SERTAD4	9606.ENSP00000377936	9606.ENSP00000355979	0	0	0	0	0.052	0.460	0	0	0.466
PPP2R2B	RUNX1T1	9606.ENSP00000377936	9606.ENSP00000402257	0	0	0	0	0.084	0.063	0	0.371	0.413
PRAG1	ZDBF2	9606.ENSP00000481109	9606.ENSP00000497308	0	0	0	0	0	0	0	0.410	0.410
PRC1	RAD51AP1	9606.ENSP00000377793	9606.ENSP00000228843	0	0	0	0	0.646	0	0	0	0.646
PRC1	SPC25	9606.ENSP00000377793	9606.ENSP00000282074	0	0	0	0	0.549	0	0	0	0.549
PRC1	SHCBP1	9606.ENSP00000377793	9606.ENSP00000306473	0	0	0	0	0.742	0	0	0.203	0.785
PRC1	TYMS	9606.ENSP00000377793	9606.ENSP00000315644	0	0	0	0	0.530	0	0	0.189	0.603
PRC1	ZWINT	9606.ENSP00000377793	9606.ENSP00000363055	0	0	0	0	0.775	0	0	0.257	0.825
PRC1	UBE2T	9606.ENSP00000377793	9606.ENSP00000494957	0	0	0	0	0.457	0	0	0.070	0.474
PRC1	RACGAP1	9606.ENSP00000377793	9606.ENSP00000404190	0	0	0	0	0.909	0.331	0	0.600	0.973
PRDM6	SNCAIP	9606.ENSP00000384725	9606.ENSP00000261367	0	0	0	0	0.055	0	0	0.448	0.456
PRDX3	SNCAIP	9606.ENSP00000298510	9606.ENSP00000261367	0	0	0	0	0.086	0.048	0	0.531	0.557
PRDX3	SDHB	9606.ENSP00000298510	9606.ENSP00000364649	0	0	0	0	0.407	0	0	0.326	0.583
PRDX3	SOD2	9606.ENSP00000298510	9606.ENSP00000446252	0.079	0	0	0	0.293	0	0.178	0.677	0.804
PRDX3	TXN	9606.ENSP00000298510	9606.ENSP00000363641	0.048	0	0	0	0.179	0.294	0	0.754	0.846
PRELP	TSKU	9606.ENSP00000343924	9606.ENSP00000434847	0	0	0.297	0	0	0	0	0.363	0.533
PRELP	THBS2	9606.ENSP00000343924	9606.ENSP00000355751	0	0	0	0	0.102	0.099	0	0.554	0.607
PRICKLE1	WNT5A	9606.ENSP00000345064	9606.ENSP00000264634	0	0	0	0	0	0.058	0	0.573	0.580
PRICKLE1	SH3PXD2B	9606.ENSP00000345064	9606.ENSP00000309714	0	0	0	0	0.078	0.099	0	0.352	0.415
PRICKLE1	PTPRU	9606.ENSP00000345064	9606.ENSP00000334941	0	0	0	0	0	0	0	0.623	0.623
PRICKLE1	RUNX1T1	9606.ENSP00000345064	9606.ENSP00000402257	0	0	0	0	0.100	0.046	0	0.389	0.430
PRKG2	RGS2	9606.ENSP00000264399	9606.ENSP00000235382	0	0	0	0	0	0	0.900	0.158	0.912
PRRX2	TP53I11	9606.ENSP00000361547	9606.ENSP00000436152	0	0	0	0	0	0	0	0.441	0.441
PSG1	SDC2	9606.ENSP00000308970	9606.ENSP00000307046	0	0	0	0	0	0.069	0.500	0	0.514
PSG1	SDC1	9606.ENSP00000308970	9606.ENSP00000370542	0	0	0	0	0	0.054	0.500	0.484	0.734
PSG1	PSG5	9606.ENSP00000308970	9606.ENSP00000382334	0	0	0.051	0.977	0.765	0.190	0	0.057	0.806
PSG1	PSG4	9606.ENSP00000308970	9606.ENSP00000384770	0	0	0.049	0.983	0.783	0.362	0	0.382	0.907
PSG4	SDC2	9606.ENSP00000384770	9606.ENSP00000307046	0	0	0	0	0	0.069	0.500	0.101	0.544
PSG4	SDC1	9606.ENSP00000384770	9606.ENSP00000370542	0	0	0	0	0.080	0.054	0.500	0.091	0.551
PSG4	PSG5	9606.ENSP00000384770	9606.ENSP00000382334	0	0	0.051	0.978	0.775	0	0	0.061	0.782
PSG5	SDC2	9606.ENSP00000382334	9606.ENSP00000307046	0	0	0	0	0	0.069	0.500	0	0.514
PSG5	SDHB	9606.ENSP00000382334	9606.ENSP00000364649	0	0	0	0	0.056	0	0	0.491	0.499
PSG5	SDC1	9606.ENSP00000382334	9606.ENSP00000370542	0	0	0	0	0	0.054	0.500	0	0.506
PTBP2	ZNF608	9606.ENSP00000359216	9606.ENSP00000307746	0	0	0	0	0.056	0	0	0.448	0.456
PTGER4	TP53	9606.ENSP00000302846	9606.ENSP00000269305	0	0	0	0	0.091	0	0	0.370	0.402
PTGER4	PTGFR	9606.ENSP00000302846	9606.ENSP00000359793	0	0	0	0.628	0	0	0	0.521	0.521
PTN	WNT2	9606.ENSP00000341170	9606.ENSP00000265441	0	0	0	0	0.074	0	0	0.430	0.449
PTN	SDC2	9606.ENSP00000341170	9606.ENSP00000307046	0	0	0	0	0.097	0	0	0.534	0.561
PTN	SDC1	9606.ENSP00000341170	9606.ENSP00000370542	0	0	0	0	0.042	0	0	0.665	0.665
PTN	SLC2A1	9606.ENSP00000341170	9606.ENSP00000416293	0	0	0	0	0	0	0	0.792	0.792
PTPN13	SNAP25	9606.ENSP00000394794	9606.ENSP00000254976	0	0	0	0	0.055	0	0	0.433	0.441
PTPN13	PTPRU	9606.ENSP00000394794	9606.ENSP00000334941	0	0	0	0.559	0.067	0.098	0	0.493	0.536
PTPN13	PTPN3	9606.ENSP00000394794	9606.ENSP00000363667	0	0	0	0.612	0.048	0.098	0	0.377	0.418
PTPN3	TP53	9606.ENSP00000363667	9606.ENSP00000269305	0	0	0	0	0.052	0	0	0.490	0.495
PTPRU	SGCA	9606.ENSP00000334941	9606.ENSP00000262018	0	0	0	0	0	0.411	0	0.053	0.418
PTX3	VCAM1	9606.ENSP00000295927	9606.ENSP00000294728	0	0	0	0	0.082	0	0	0.410	0.435
PYCARD	VCAM1	9606.ENSP00000247470	9606.ENSP00000294728	0	0	0	0	0.086	0	0	0.408	0.435
PYCARD	TXNIP	9606.ENSP00000247470	9606.ENSP00000462521	0	0	0	0	0.049	0	0	0.485	0.489
PYCR1	RIN2	9606.ENSP00000384949	9606.ENSP00000255006	0	0	0	0	0	0	0	0.432	0.432
QPCT	ZFAND2A	9606.ENSP00000344829	9606.ENSP00000314619	0	0	0	0	0.042	0	0	0.423	0.423
QPCT	SOAT1	9606.ENSP00000344829	9606.ENSP00000356591	0	0	0	0	0.057	0	0	0.423	0.432
QPRT	TXN	9606.ENSP00000378782	9606.ENSP00000363641	0	0	0	0	0.047	0	0	0.397	0.400
QPRT	SATB1	9606.ENSP00000378782	9606.ENSP00000399518	0	0	0	0	0	0.434	0	0	0.434
RAC2	ZDHHC8	9606.ENSP00000249071	9606.ENSP00000384716	0	0	0	0	0.042	0.172	0	0.381	0.467
RAC2	WNT5B	9606.ENSP00000249071	9606.ENSP00000380379	0	0	0	0	0.042	0.068	0.500	0.159	0.574
RAC2	WNT5A	9606.ENSP00000249071	9606.ENSP00000264634	0	0	0	0	0	0.068	0.500	0.215	0.602
RAC2	RACGAP1	9606.ENSP00000249071	9606.ENSP00000404190	0	0	0	0	0.058	0.071	0.400	0.696	0.819
RAC2	WASF3	9606.ENSP00000249071	9606.ENSP00000335055	0	0	0	0	0	0.071	0.900	0.248	0.924
RACGAP1	RAD51AP1	9606.ENSP00000404190	9606.ENSP00000228843	0	0	0	0	0.447	0	0	0.265	0.576
RACGAP1	SPC25	9606.ENSP00000404190	9606.ENSP00000282074	0	0	0	0	0.558	0	0	0.147	0.607
RACGAP1	SHCBP1	9606.ENSP00000404190	9606.ENSP00000306473	0	0	0	0	0.560	0.844	0	0.537	0.965
RACGAP1	TYMS	9606.ENSP00000404190	9606.ENSP00000315644	0	0	0	0	0.533	0	0	0.202	0.611
RACGAP1	SGO2	9606.ENSP00000404190	9606.ENSP00000350447	0	0	0	0	0.354	0	0	0.279	0.514
RACGAP1	ZWINT	9606.ENSP00000404190	9606.ENSP00000363055	0	0	0	0	0.773	0	0	0.684	0.925
RACGAP1	UBE2T	9606.ENSP00000404190	9606.ENSP00000494957	0	0	0	0	0.453	0	0	0.151	0.516
RAD51AP1	TYMS	9606.ENSP00000228843	9606.ENSP00000315644	0	0	0	0	0.336	0	0	0.297	0.513
RAD51AP1	SPC25	9606.ENSP00000228843	9606.ENSP00000282074	0	0	0	0	0.480	0	0	0.229	0.582
RAD51AP1	UBE2T	9606.ENSP00000228843	9606.ENSP00000494957	0	0	0	0	0.461	0	0	0.353	0.636
RAD51AP1	SHCBP1	9606.ENSP00000228843	9606.ENSP00000306473	0	0	0	0	0.473	0	0	0.544	0.749
RAD51AP1	RMI2	9606.ENSP00000228843	9606.ENSP00000310356	0	0	0	0	0.345	0	0.500	0.311	0.754
RAD51AP1	ZWINT	9606.ENSP00000228843	9606.ENSP00000363055	0	0	0	0	0.766	0	0	0.433	0.861
RAI2	RPS28	9606.ENSP00000444210	9606.ENSP00000472469	0	0	0	0	0.185	0.310	0	0	0.413
RBP1	SDC2	9606.ENSP00000232219	9606.ENSP00000307046	0	0	0	0	0.042	0	0.500	0.102	0.532
RBP1	SDC1	9606.ENSP00000232219	9606.ENSP00000370542	0	0	0	0	0.058	0	0.500	0.102	0.540
RBP1	RDH10	9606.ENSP00000232219	9606.ENSP00000240285	0	0	0	0	0.042	0.045	0	0.691	0.693
RELB	VCAM1	9606.ENSP00000221452	9606.ENSP00000294728	0	0	0	0	0.112	0.113	0	0.393	0.480
RELB	TP53	9606.ENSP00000221452	9606.ENSP00000269305	0	0	0	0	0	0.045	0	0.669	0.671
RELN	SCN2A	9606.ENSP00000392423	9606.ENSP00000490107	0	0	0	0	0.120	0	0	0.399	0.448
RFWD3	TIPIN	9606.ENSP00000354361	9606.ENSP00000261881	0	0	0	0	0.137	0	0	0.400	0.460
RFWD3	TP53	9606.ENSP00000354361	9606.ENSP00000269305	0	0	0	0	0.070	0.292	0	0.248	0.461
RFWD3	UBE2T	9606.ENSP00000354361	9606.ENSP00000494957	0	0	0	0	0.100	0	0	0.631	0.654
RGS2	RGS4	9606.ENSP00000235382	9606.ENSP00000397181	0	0	0.071	0.881	0.069	0.070	0.500	0.172	0.607
RGS20	RGS4	9606.ENSP00000297313	9606.ENSP00000397181	0	0	0.088	0.748	0.085	0	0.500	0.136	0.591
RGS4	SNAP25	9606.ENSP00000397181	9606.ENSP00000254976	0	0	0	0	0.235	0	0	0.257	0.407
RGS4	ZDHHC8	9606.ENSP00000397181	9606.ENSP00000384716	0	0	0	0	0	0.045	0	0.537	0.538
RHOJ	ZFPM2	9606.ENSP00000316729	9606.ENSP00000384179	0	0	0	0	0.082	0.079	0	0.359	0.410
RMI2	TIPIN	9606.ENSP00000310356	9606.ENSP00000261881	0	0	0	0	0.169	0	0	0.317	0.408
RMI2	TP53	9606.ENSP00000310356	9606.ENSP00000269305	0	0	0	0	0.127	0	0.400	0.184	0.535
RMI2	TYMS	9606.ENSP00000310356	9606.ENSP00000315644	0	0	0	0	0.384	0	0	0.109	0.428
RMI2	UBE2T	9606.ENSP00000310356	9606.ENSP00000494957	0	0	0	0	0.462	0	0	0.455	0.694
ROBO1	SEMA3F	9606.ENSP00000420321	9606.ENSP00000002829	0	0	0	0	0.067	0	0	0.423	0.438
ROBO1	SEMA3B	9606.ENSP00000420321	9606.ENSP00000480680	0	0	0	0	0	0	0	0.415	0.415
ROBO1	TENM3	9606.ENSP00000420321	9606.ENSP00000424226	0	0	0	0	0.133	0	0	0.443	0.496
ROR1	WNT5A	9606.ENSP00000360120	9606.ENSP00000264634	0	0	0	0	0.077	0.358	0.500	0.988	0.995
ROR1	WNT2	9606.ENSP00000360120	9606.ENSP00000265441	0	0	0	0	0.052	0.131	0	0.392	0.456
ROR1	ROR2	9606.ENSP00000360120	9606.ENSP00000364860	0	0	0.055	0.955	0.060	0.164	0.900	0.152	0.925
ROR2	WNT5A	9606.ENSP00000364860	9606.ENSP00000264634	0	0	0	0	0.093	0.154	0.800	0.993	0.998
ROR2	WNT2	9606.ENSP00000364860	9606.ENSP00000265441	0	0	0	0	0.093	0.131	0	0.433	0.514
ROR2	WNT5B	9606.ENSP00000364860	9606.ENSP00000380379	0	0	0	0	0.072	0.131	0	0.409	0.482
RPS28	RPS4Y1	9606.ENSP00000472469	9606.ENSP00000250784	0	0	0	0	0.791	0.955	0.540	0.188	0.996
RPS28	ZNF395	9606.ENSP00000472469	9606.ENSP00000340494	0	0	0	0	0.044	0.419	0	0.057	0.430
RPS28	RPS4X	9606.ENSP00000472469	9606.ENSP00000362744	0	0	0	0	0.949	0.967	0.900	0.550	0.999
RPS28	SELENOP	9606.ENSP00000472469	9606.ENSP00000425915	0	0	0	0	0.067	0.815	0	0.091	0.829
RPS28	SLC25A16	9606.ENSP00000472469	9606.ENSP00000476815	0	0	0	0	0.143	0.319	0	0.062	0.404
RPS4X	RPS4Y1	9606.ENSP00000362744	9606.ENSP00000250784	0	0	0.048	0.985	0	0	0.900	0.055	0.902
RPS4X	SELENOP	9606.ENSP00000362744	9606.ENSP00000425915	0	0	0	0	0.060	0.545	0	0	0.554
RPS4X	ZFX	9606.ENSP00000362744	9606.ENSP00000368486	0	0	0	0	0.072	0.045	0	0.911	0.914
RPS4Y1	ZFY	9606.ENSP00000250784	9606.ENSP00000155093	0	0	0	0	0.777	0.045	0	0.785	0.950
RPS4Y1	ZFX	9606.ENSP00000250784	9606.ENSP00000368486	0	0	0	0	0	0.045	0	0.411	0.413
RPS4Y1	SELENOP	9606.ENSP00000250784	9606.ENSP00000425915	0	0	0	0	0.062	0.545	0	0	0.555
RPS4Y1	UTY	9606.ENSP00000250784	9606.ENSP00000442047	0	0	0	0	0.791	0.092	0	0.727	0.943
RPS4Y1	USP9Y	9606.ENSP00000250784	9606.ENSP00000342812	0	0	0	0	0.793	0	0	0.801	0.957
RRAD	TP53	9606.ENSP00000388744	9606.ENSP00000269305	0	0	0	0	0.051	0.139	0	0.514	0.568
RSPO3	WNT16	9606.ENSP00000349131	9606.ENSP00000222462	0	0	0	0	0.060	0.045	0	0.466	0.479
RSPO3	WNT5A	9606.ENSP00000349131	9606.ENSP00000264634	0	0	0	0	0.080	0.045	0	0.496	0.519
RSPO3	WNT2	9606.ENSP00000349131	9606.ENSP00000265441	0	0	0	0	0.102	0.045	0	0.468	0.504
RSPO3	WNT5B	9606.ENSP00000349131	9606.ENSP00000380379	0	0	0	0	0.060	0.045	0	0.437	0.451
RTP4	SDHB	9606.ENSP00000259030	9606.ENSP00000364649	0	0	0	0	0	0.591	0	0	0.591
RTP4	XAF1	9606.ENSP00000259030	9606.ENSP00000354822	0	0	0	0	0.629	0	0	0.435	0.781
RUNX1T1	TP53	9606.ENSP00000402257	9606.ENSP00000269305	0	0	0	0	0	0.046	0	0.420	0.423
RUNX1T1	ZFPM2	9606.ENSP00000402257	9606.ENSP00000384179	0	0	0	0	0.157	0.041	0	0.406	0.478
RUNX3	TWIST1	9606.ENSP00000382800	9606.ENSP00000242261	0	0	0	0	0.043	0.081	0	0.538	0.558
RUNX3	TP53	9606.ENSP00000382800	9606.ENSP00000269305	0	0	0	0	0	0.292	0.700	0.723	0.936
RUNX3	TCF7L1	9606.ENSP00000382800	9606.ENSP00000282111	0	0	0	0	0.060	0	0.500	0.116	0.548
RUNX3	SATB1	9606.ENSP00000382800	9606.ENSP00000399518	0	0	0	0	0.056	0.081	0	0.364	0.400
RUNX3	ZFPM2	9606.ENSP00000382800	9606.ENSP00000384179	0	0	0	0	0	0.067	0	0.386	0.403
S100A4	TWIST1	9606.ENSP00000357704	9606.ENSP00000242261	0	0	0	0	0.074	0	0	0.624	0.637
S100A4	TP53	9606.ENSP00000357704	9606.ENSP00000269305	0	0	0	0	0	0.828	0	0.981	0.996
S100A4	THY1	9606.ENSP00000357704	9606.ENSP00000284240	0	0	0	0	0.107	0	0	0.476	0.512
S100A4	STC1	9606.ENSP00000357704	9606.ENSP00000290271	0	0	0	0	0	0	0	0.423	0.423
S100A4	TGM2	9606.ENSP00000357704	9606.ENSP00000355330	0	0	0	0	0.067	0.042	0	0.519	0.533
S100A4	TGFB2	9606.ENSP00000357704	9606.ENSP00000355896	0	0	0	0	0.067	0	0	0.419	0.435
S1PR3	SNCAIP	9606.ENSP00000365006	9606.ENSP00000261367	0	0	0	0	0.042	0.045	0	0.462	0.464
S1PR3	SPHK1	9606.ENSP00000365006	9606.ENSP00000313681	0	0	0	0	0.044	0	0	0.964	0.965
SALL2	TENM3	9606.ENSP00000483562	9606.ENSP00000424226	0	0	0	0	0.086	0	0	0.379	0.408
SATB1	TRIM47	9606.ENSP00000399518	9606.ENSP00000254816	0	0	0	0	0	0.676	0	0	0.676
SATB1	TP53	9606.ENSP00000399518	9606.ENSP00000269305	0	0	0	0	0	0.190	0	0.321	0.426
SATB1	SOX6	9606.ENSP00000399518	9606.ENSP00000379644	0	0	0	0	0.042	0.054	0	0.392	0.401
SCD	SQLE	9606.ENSP00000359380	9606.ENSP00000265896	0	0	0	0	0.354	0	0	0.543	0.692
SCD	SREBF2	9606.ENSP00000359380	9606.ENSP00000354476	0	0	0	0	0.141	0	0	0.724	0.753
SCD	SOAT1	9606.ENSP00000359380	9606.ENSP00000356591	0	0	0	0	0.047	0	0	0.420	0.423
SCD	UCP2	9606.ENSP00000359380	9606.ENSP00000499695	0	0	0	0	0.042	0	0	0.446	0.446
SCN2A	SNAP25	9606.ENSP00000490107	9606.ENSP00000254976	0	0	0	0	0.280	0	0	0.325	0.493
SCN2A	SYT1	9606.ENSP00000490107	9606.ENSP00000261205	0	0	0	0	0.209	0.095	0	0.570	0.665
SCN2A	SCN3A	9606.ENSP00000490107	9606.ENSP00000283254	0	0	0.048	0.984	0.189	0.800	0.900	0.056	0.982
SCN2A	SHANK2	9606.ENSP00000490107	9606.ENSP00000345193	0	0	0	0	0.073	0.091	0	0.417	0.465
SCN2A	SLC2A1	9606.ENSP00000490107	9606.ENSP00000416293	0	0	0	0	0	0.045	0	0.410	0.413
SCN2A	SCN7A	9606.ENSP00000490107	9606.ENSP00000496114	0	0	0.067	0.945	0.056	0	0.540	0.277	0.668
SCN3A	SCN7A	9606.ENSP00000283254	9606.ENSP00000496114	0	0	0.069	0.942	0.072	0	0.540	0.328	0.697
SDC1	SOX4	9606.ENSP00000370542	9606.ENSP00000244745	0	0	0	0	0.056	0	0	0.407	0.416
SDC1	SULF1	9606.ENSP00000370542	9606.ENSP00000260128	0	0	0	0	0.050	0	0	0.423	0.429
SDC1	TNC	9606.ENSP00000370542	9606.ENSP00000265131	0	0	0	0	0.084	0	0.900	0.124	0.912
SDC1	TP53	9606.ENSP00000370542	9606.ENSP00000269305	0	0	0	0	0	0	0	0.520	0.520
SDC1	VCAM1	9606.ENSP00000370542	9606.ENSP00000294728	0	0	0	0	0.042	0	0	0.639	0.639
SDC1	SDC2	9606.ENSP00000370542	9606.ENSP00000307046	0	0	0.116	0.720	0.059	0.612	0.900	0.534	0.982
SDC1	THBS2	9606.ENSP00000370542	9606.ENSP00000355751	0	0	0	0	0.064	0.070	0.900	0.202	0.921
SDC2	SULF1	9606.ENSP00000307046	9606.ENSP00000260128	0	0	0	0	0.084	0.226	0	0.385	0.526
SDHB	TP53	9606.ENSP00000364649	9606.ENSP00000269305	0	0	0	0	0	0	0	0.526	0.526
SDHB	TIMM8A	9606.ENSP00000364649	9606.ENSP00000361993	0	0	0	0	0.099	0	0	0.522	0.550
SDHB	SLC2A1	9606.ENSP00000364649	9606.ENSP00000416293	0	0	0	0	0.086	0	0	0.387	0.416
SDHB	SOD2	9606.ENSP00000364649	9606.ENSP00000446252	0	0	0	0	0.210	0	0	0.531	0.614
SELENBP1	TWIST1	9606.ENSP00000397261	9606.ENSP00000242261	0	0	0	0	0	0	0	0.416	0.416
SELENBP1	TMOD1	9606.ENSP00000397261	9606.ENSP00000259365	0	0	0	0	0.393	0	0	0.158	0.467
SELENBP1	TP53	9606.ENSP00000397261	9606.ENSP00000269305	0	0	0	0	0	0	0	0.479	0.479
SELENBP1	SELENOP	9606.ENSP00000397261	9606.ENSP00000425915	0	0	0	0	0.127	0	0	0.635	0.667
SELENOP	TP53	9606.ENSP00000425915	9606.ENSP00000269305	0	0	0	0	0	0	0	0.481	0.481
SELENOP	TXN	9606.ENSP00000425915	9606.ENSP00000363641	0	0	0	0	0.042	0	0	0.813	0.813
SEMA3B	TNC	9606.ENSP00000480680	9606.ENSP00000265131	0	0	0	0	0.067	0	0	0.418	0.433
SEMA3D	TNC	9606.ENSP00000284136	9606.ENSP00000265131	0	0	0	0	0	0	0	0.424	0.424
SEMA3D	TCF21	9606.ENSP00000284136	9606.ENSP00000356857	0	0	0	0	0.053	0	0	0.541	0.547
SEMA3F	TNC	9606.ENSP00000002829	9606.ENSP00000265131	0	0	0	0	0.072	0	0	0.451	0.468
SEMA7A	VCAM1	9606.ENSP00000261918	9606.ENSP00000294728	0	0	0	0	0	0.069	0	0.427	0.444
SERPINE2	VPS26A	9606.ENSP00000415786	9606.ENSP00000263559	0	0	0	0	0	0	0	0.843	0.843
SERPINE2	SLC2A1	9606.ENSP00000415786	9606.ENSP00000416293	0	0	0	0	0.067	0	0	0.407	0.423
SERPING1	XAF1	9606.ENSP00000278407	9606.ENSP00000354822	0	0	0	0	0.379	0	0	0.226	0.498
SESN3	TP53	9606.ENSP00000441927	9606.ENSP00000269305	0	0	0	0	0	0	0.500	0.609	0.796
SETBP1	TP53	9606.ENSP00000497406	9606.ENSP00000269305	0	0	0	0	0.055	0.130	0	0.520	0.571
SETBP1	SH2B3	9606.ENSP00000497406	9606.ENSP00000345492	0	0	0	0	0.044	0	0	0.656	0.657
SGCA	SGCD	9606.ENSP00000262018	9606.ENSP00000338343	0	0	0	0	0.226	0.095	0.720	0.999	0.999
SGO2	SPC25	9606.ENSP00000350447	9606.ENSP00000282074	0	0	0	0	0.444	0	0	0.327	0.610
SGO2	SHCBP1	9606.ENSP00000350447	9606.ENSP00000306473	0	0	0	0	0.367	0	0	0.227	0.489
SGO2	ZWINT	9606.ENSP00000350447	9606.ENSP00000363055	0	0	0	0	0.308	0	0	0.275	0.477
SH2B3	TP53	9606.ENSP00000345492	9606.ENSP00000269305	0	0	0	0	0.045	0	0	0.400	0.402
SHANK2	SYT1	9606.ENSP00000345193	9606.ENSP00000261205	0	0	0	0	0.098	0	0	0.400	0.436
SHANK2	SLC9A9	9606.ENSP00000345193	9606.ENSP00000320246	0	0	0	0	0	0.083	0	0.672	0.686
SHCBP1	SPC25	9606.ENSP00000306473	9606.ENSP00000282074	0	0	0	0	0.687	0	0	0	0.687
SHCBP1	UBE2T	9606.ENSP00000306473	9606.ENSP00000494957	0	0	0	0	0.319	0	0	0.183	0.420
SHCBP1	TYMS	9606.ENSP00000306473	9606.ENSP00000315644	0	0	0	0	0.378	0	0	0.156	0.453
SHCBP1	ZWINT	9606.ENSP00000306473	9606.ENSP00000363055	0	0	0	0	0.657	0	0	0.089	0.674
SLC1A1	SLC6A6	9606.ENSP00000262352	9606.ENSP00000481625	0.046	0	0	0	0.053	0	0	0.459	0.468
SLC1A1	SLC2A1	9606.ENSP00000262352	9606.ENSP00000416293	0	0	0	0	0.094	0	0	0.533	0.559
SLC1A1	SLC38A1	9606.ENSP00000262352	9606.ENSP00000449756	0	0	0	0	0	0.053	0	0.573	0.578
SLC1A1	SLC4A4	9606.ENSP00000262352	9606.ENSP00000393557	0	0	0	0	0.180	0	0	0.516	0.586
SLC22A17	STXBP6	9606.ENSP00000380437	9606.ENSP00000324302	0	0	0	0	0.073	0	0	0.845	0.850
SLC25A16	TP53	9606.ENSP00000476815	9606.ENSP00000269305	0	0	0	0	0	0	0	0.541	0.541
SLC2A1	TMOD1	9606.ENSP00000416293	9606.ENSP00000259365	0	0	0	0	0.080	0	0	0.433	0.456
SLC2A1	TP53	9606.ENSP00000416293	9606.ENSP00000269305	0	0	0	0	0	0.231	0.900	0.610	0.967
SLC2A1	TYMS	9606.ENSP00000416293	9606.ENSP00000315644	0.041	0	0	0	0.092	0	0.285	0.224	0.453
SLC2A1	TXN	9606.ENSP00000416293	9606.ENSP00000363641	0	0	0	0	0.069	0.049	0	0.379	0.402
SLC2A1	SOD2	9606.ENSP00000416293	9606.ENSP00000446252	0	0	0	0	0.059	0	0	0.398	0.410
SLC2A1	SLC38A5	9606.ENSP00000416293	9606.ENSP00000471683	0	0	0	0	0.085	0	0	0.382	0.411
SLC2A1	SLC38A1	9606.ENSP00000416293	9606.ENSP00000449756	0	0	0	0	0.085	0	0	0.507	0.529
SLC2A1	TXNIP	9606.ENSP00000416293	9606.ENSP00000462521	0	0	0	0	0	0.510	0	0.468	0.728
SLC38A1	SLC6A6	9606.ENSP00000449756	9606.ENSP00000481625	0	0	0	0	0.064	0	0	0.482	0.494
SMO	WNT2	9606.ENSP00000249373	9606.ENSP00000265441	0	0	0	0	0.042	0.173	0	0.433	0.512
